,business_name,one_line_address,longitude,latitude,street,zip,Industry,line_of_business,category
6243,Young & Zoboroski Plmbng & Htng Contrs Inc,"1511 RYDER STREET, BROOKLYN, NY 11234",-73.937975,40.619215000000004,1511 Ryder St,11234,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6244,Brooklyn Plumbers Co,"2505 AVENUE U, BROOKLYN, NY 11229",-73.94635799999999,40.600184000000006,2505 Avenue U,11229,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6245,Parrott Place Sewer And Drains,"6 PARROTT PLACE, BROOKLYN, NY 11228",-74.021718,40.618008,6 Parrott Pl,11228,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6246,Hamilton Plumbing and Heating,"7118 FORT HAMILTON PARKWAY, BROOKLYN, NY 11228",-74.014341,40.627558,7118 Fort Hamilton Pkwy,11228,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6247,Dyker Plumbing and Heating,"42 BATTERY AVENUE, BROOKLYN, NY 11228",-74.023465,40.617642,42 Battery Ave,11228,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6248,D & C Water Contracting Inc,"2352 STILLWELL AVENUE, BROOKLYN, NY 11223",-73.984339,40.589929999999995,2352 Stillwell Ave,11223,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6249,A Flow Water Mechanical,"355 AVENUE X, BROOKLYN, NY 11223",-73.969844,40.59084,355 Avenue X,11223,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6250,A-Line Plumbing & Heating Inc,"765 CONEY ISLAND AVENUE, BROOKLYN, NY 11218",-73.968311,40.638764,765 Coney Island Ave,11218,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6251,Nagle Plumbing and Heating,"104 NAGLE AVENUE, NEW YORK, NY 10040",-73.92726,40.86084,104 Nagle Ave,10040,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6252,Vanguard Piping & Heating Corp,"150 BAY 17TH STREET, BROOKLYN, NY 11214",-74.006789,40.604799,150 Bay 17th St,11214,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6253,Control Plumbing & Heating Inc,"7713 16TH AVENUE, BROOKLYN, NY 11214",-74.002101,40.614694,7713 16th Ave,11214,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6254,Johnson Jefferson,"301 WEST 146TH STREET # 2C, NEW YORK, NY 10039",-73.94168,40.82371,301 W 146th St Apt 2C,10039,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6255,Absolute Plumbing & Heating Corp,"2809 FREDERICK DOUGLASS BOULEVARD FRNT 1, NEW YORK, NY 10039",-73.940092,40.82584,2809 Frederick Douglass Blvd Frnt 1,10039,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6256,Grillo Plumbing Heating,"7216 16TH AVENUE, BROOKLYN, NY 11204",-73.999687,40.617799,7216 16th Ave,11204,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6257,Boston Road Plumbing and Drain,"4006 BOSTON ROAD, BRONX, NY 10475",-73.833017,40.883862,4006 Boston Rd,10475,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6258,Plumbing Parkview,"2210 REEDS MILL LANE, BRONX, NY 10475",-73.830421,40.882335,2210 Reeds Mill Ln,10475,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6259,G Bassolino Plumbing LTD,"390 TIFFANY STREET, BRONX, NY 10474",-73.88905799999999,40.807911,390 Tiffany St,10474,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6260,Jes Plumbing & Heating Corp,"1605 EAST 233RD STREET, BRONX, NY 10466",-73.829176,40.889438,1605 E 233rd St,10466,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6261,Dirty Gloves Drain Services LLC,"654 EAST 226TH STREET, BRONX, NY 10466",-73.861752,40.888805,654 E 226th St,10466,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6262,Bannister Plumbing and Heating Service,"135 WEST 50TH STREET, NEW YORK, NY 10019",-73.982055,40.760951,135 W 50th St,10020,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6263,Alessandro Plumbing Inc,"217 FORDHAM STREET, BRONX, NY 10464",-73.783774,40.848187,217 Fordham St,10464,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6264,City Island Plumbing and Heating,"591 CITY ISLAND AVENUE, BRONX, NY 10464",-73.79126099999999,40.854141999999996,591 City Island Ave,10464,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6265,Llg Plumbing and Heating,"492 CITY ISLAND AVENUE, BRONX, NY 10464",-73.78864899999999,40.851884000000005,492 City Island Ave,10464,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6266,West 232nd St Plumbing and Heating,"225 WEST 232ND STREET, BRONX, NY 10463",-73.90455899999999,40.880765999999994,225 W 232nd St,10463,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6267,Murtha's Plumbing Inc,"391 EAST 198TH STREET, BRONX, NY 10458",-73.886312,40.866627,391 E 198th St,10458,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6268,Cloverdale Master Plumbing and Heating Inc,"728 EAST 136TH STREET, BRONX, NY 10454",-73.912926,40.802837,728 E 136th St,10454,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6269,Nyc Water Works Inc,"40 BRUCKNER BOULEVARD FRNT, BRONX, NY 10454",-73.927225,40.806297,40 Bruckner Blvd Frnt 6,10454,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6270,Roberts Plumbing & Heating,"36 LINTON PLACE, STATEN ISLAND, NY 10308",-74.15248000000001,40.557669,36 Linton Pl,10308,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6271,East Corona Plumbing And Heating,"10703 NORTHERN BOULEVARD, CORONA, NY 11368",-73.861612,40.758068,10703 Northern Blvd,11368,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6272,Silver Star Plumbing Heating,"10804 JAMAICA AVENUE, RICHMOND HILL, NY 11418",-73.83933499999999,40.695405,10804 Jamaica Ave,11418,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6273,M & G Plumbing and Heating Corp,"13524 HILLSIDE AVENUE, RICHMOND HILL, NY 11418",-73.818524,40.703717,13524 Hillside Ave,11418,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6274,Jg Plumbing & Heating Corp,"13314 JAMAICA AVENUE, RICHMOND HILL, NY 11418",-73.819035,40.702090999999996,13314 Jamaica Ave,11418,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6275,Lt Fire Protection Corp,"12610 89TH AVENUE, RICHMOND HILL, NY 11418",-73.82324799999999,40.698887,12610 89th Ave,11418,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6276,Brooklyn Queens Master Plumbers Corp,"8608 130TH STREET, RICHMOND HILL, NY 11418",-73.822671,40.703268,8608 130th St,11418,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6277,Steinway Plumbing And Heating,"2175 STEINWAY STREET, ASTORIA, NY 11105",-73.90813100000001,40.775613,2175 Steinway St,11105,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6278,Disney Plumbing and Heating,"3101 21ST AVENUE, ASTORIA, NY 11105",-73.908405,40.778055,3101 21st Ave,11105,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6279,Union Plumbing & Heating Co,"2317 STEINWAY STREET STE A, ASTORIA, NY 11105",-73.90854,40.77043,2317 Steinway St Ste A,11105,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6280,Boulevard Plumbing and Heating,"4204 BERRIAN BOULEVARD, ASTORIA, NY 11105",-73.895653,40.77883,4204 Berrian Blvd,11105,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6281,31st St Plumbing and Heating,"3519 31ST AVENUE, ASTORIA, NY 11103",-73.91941800000001,40.762749,3519 31st Ave,11106,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6282,Vernon Blvd Plumbing Contractors,"3601 VERNON BOULEVARD, ASTORIA, NY 11106",-73.942265,40.761774,3601 Vernon Blvd,11106,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6283,38th Ave Sewer And Drain,"3003 38TH AVENUE, LONG ISLAND CITY, NY 11101",-73.932532,40.754238,3003 38th Ave,11101,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6284,Long Island City Sewer and Drain,"1223 JACKSON AVENUE, LONG ISLAND CITY, NY 11101",-73.95025799999999,40.744034,1223 Jackson Ave,11101,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6285,Lic Plumbing Heating and Cooling,"4512 32ND PLACE, LONG ISLAND CITY, NY 11101",-73.932792,40.744529,4512 32nd Pl,11101,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6286,Copper II Heating and Plumbing LLC,"1001 37TH AVENUE, LONG ISLAND CITY, NY 11101",-73.941276,40.760146999999996,1001 37th Ave,11101,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6287,Globe Plumbing and Heat Corp,"1812 25TH ROAD, ASTORIA, NY 11102",-73.926141,40.774581,1812 25th Rd,11102,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6288,Crescent Plumbing and Heating,"2916 CRESCENT STREET, ASTORIA, NY 11102",-73.924736,40.768713,2916 Crescent St,11102,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6289,Pro-Tech Plumbing & Heating Corp,"1112 CLINTONVILLE STREET, WHITESTONE, NY 11357",-73.81261500000001,40.791416,1112 Clintonville St,11357,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6290,Onesia Plumbing Corp,"2581 42ND STREET, ASTORIA, NY 11103",-73.91148100000001,40.765088,2581 42nd St,11103,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6291,Ed Cece Plumbing & Heating Corp,"138 WOOSTER STREET, NEW YORK, NY 10012",-73.99954699999999,40.725664,138 Wooster St,10012,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6292,G M Constr,"32 AVENUE B, NEW YORK, NY 10009",-73.983294,40.722605,32 Avenue B,10009,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6293,Leonard Plumbing and Heating,"4 LEONARD STREET, NEW YORK, NY 10013",-74.00844000000001,40.7188,4 Leonard St,10013,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6294,Ues Plumbing And Drain,"1418 3RD AVENUE, NEW YORK, NY 10028",-73.956868,40.775341,1418 3rd Ave,10028,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6295,York Plumbing And Heating,"1619 YORK AVENUE, NEW YORK, NY 10028",-73.9478,40.775542,1619 York Ave,10028,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6296,Hart St Sewer And Drain,"207 HART STREET, BROOKLYN, NY 11206",-73.94329599999999,40.693994,207 Hart St,11206,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6297,Bens Plumbing Co,"14 BEDFORD AVENUE, BROOKLYN, NY 11222",-73.951555,40.723816,14 Bedford Ave,11222,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6298,Midwood Emergency Plumbing and Heating,"284 DRIGGS AVENUE, BROOKLYN, NY 11222",-73.949,40.72276,284 Driggs Ave,11222,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6299,Vulpis & Vulpis Plumbing Inc,"1149 EAST 34TH STREET, BROOKLYN, NY 11210",-73.942887,40.627758,1149 E 34th St,11210,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6300,Bushwick Plumbing Heating And Cooling,"372 CENTRAL AVENUE, BROOKLYN, NY 11221",-73.918812,40.69419,372 Central Ave,11221,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6301,Victor Plumbing And Heating,"1662 BROADWAY, BROOKLYN, NY 11207",-73.91332,40.68425,1662 Broadway,11207,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6302,Medlovic Menachem,"535 KENT AVENUE, BROOKLYN, NY 11249",-73.967558,40.705462,535 Kent Ave,11249,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6303,Cobble Hill Plumbing Heating and Cooling,"404 HENRY STREET, BROOKLYN, NY 11201",-73.998172,40.68731,404 Henry St,11201,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6304,Plumbing Nyc Inc,"517 DEGRAW STREET, BROOKLYN, NY 11217",-73.98719,40.68074,517 Degraw St,11217,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6305,Cobble Hill Plumbing Co,"315 DOUGLASS STREET, BROOKLYN, NY 11217",-73.982802,40.679951,315 Douglass St,11217,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6306,Metro National Plumbing And Heating,"615 BALTIC STREET, BROOKLYN, NY 11217",-73.98044,40.68052,615 Baltic St,11217,PLUMBING CONTRACTORS,MISC SERVICES,PERSONAL SERVICES
6307,Harlson Plastic Tag Corp,"24 OAKBROOK ROAD, OSSINING, NY 10562",-73.84056600000001,41.177067,24 Oakbrook Rd,10562,SCREEN PRINTING,MISC SERVICES,PERSONAL SERVICES
6308,Seco Silk,"225 25TH STREET, BROOKLYN, NY 11232",-73.996429,40.659973,225 25th St,11232,SCREEN PRINTING,MISC SERVICES,PERSONAL SERVICES
6309,It's All Good Tees,"219 BEACH 100TH STREET, ROCKAWAY PARK, NY 11694",-73.821776,40.584278000000005,219 Beach 100th St,11694,SCREEN PRINTING,MISC SERVICES,PERSONAL SERVICES
6310,Parkview Sports Center,"5973 BROADWAY, BRONX, NY 10471",-73.898744,40.889724,5973 Broadway,10471,SCREEN PRINTING,MISC SERVICES,PERSONAL SERVICES
6311,State of Ny Correctional Services Dept,"354 HUNTER STREET, OSSINING, NY 10562",-73.867122,41.150645000000004,354 Hunter St,10562,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6312,N Y City Police Department,"950 RHINELANDER AVENUE, BRONX, NY 10462",-73.858767,40.849177000000005,950 Rhinelander Ave,10462,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6313,N Y City Office of The Sheriff,"350 SAINT MARKS PLACE STE 311, STATEN ISLAND, NY 10301",-74.078246,40.641276,350 Saint Marks Pl Ste 311,10301,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6314,N Y C Police Department,"2 TELEPORT DRIVE, STATEN ISLAND, NY 10311",-74.17956099999999,40.606198,2 Teleport Dr,10311,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6315,Marchisotto John F,"16 COURT STREET STE 2400, BROOKLYN, NY 11241",-73.990861,40.693611,16 Court St Ste 2400,11241,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6316,Police Department,"2770 FREDERICK DOUGLASS BOULEVARD, NEW YORK, NY 10039",-73.94055999999999,40.82439,2770 Frederick Douglass Blvd,10039,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6317,New York City Police Department,"1470 EAST NEW YORK AVENUE, BROOKLYN, NY 11212",-73.913384,40.670636,1470 E New York Ave,11212,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6318,N Y City Police Department,"250 WEST 135TH STREET, NEW YORK, NY 10030",-73.945418,40.815723999999996,250 W 135th St,10030,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6319,George Airday Marshal,"5720 MOSHOLU AVENUE # 3, BRONX, NY 10471",-73.899588,40.905382,5720 Mosholu Ave Apt 3,10471,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6320,N Y City Police Department,"1 CENTER STREET RM 2208, NEW YORK, NY 10007",-74.00367299999999,40.712976,1 Centre St Rm 2208,10007,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6321,N Y City Police Department,"233 WEST 10TH STREET, NEW YORK, NY 10014",-74.005402,40.734221000000005,233 W 10th St,10014,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6322,Ny City Police Department,"120 SCHERMERHORN STREET, BROOKLYN, NY 11201",-73.988947,40.689693,120 Schermerhorn St,11201,POLICE & LAW ENFORCEMENT,MISC SERVICES,PERSONAL SERVICES
6323,St James Moving & Storage,"51 LINCOLN PLACE, OSSINING, NY 10562",-73.85765500000001,41.157474,51 Lincoln Pl,10562,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6324,Basic Moving,"68 34TH STREET, BROOKLYN, NY 11232",-74.0064,40.65722,68 34th St,11232,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6325,Traffic Moving Systems,"2053 MCGRAW AVENUE, BRONX, NY 10462",-73.85776,40.835281,2053 McGraw Ave,10462,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6326,Smart Move,"179 SAW MILL RIVER ROAD, YONKERS, NY 10701",-73.88024300000001,40.945114000000004,179 Saw Mill River Rd,10701,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6327,The Miracle Movers,"165 BEACH 119TH STREET, ROCKAWAY PARK, NY 11694",-73.839453,40.577933,165 Beach 119th St,11694,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6328,Max Moving Services Inc,"14532 ROCKAWAY BOULEVARD, JAMAICA, NY 11436",-73.792777,40.673303999999995,14532 Rockaway Blvd,11436,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6329,Mc Nally Bros Inc,"450 FASHION AVENUE, NEW YORK, NY 10123",-73.990708,40.751456,450 Fashion Ave,10123,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6330,Nba Transportation,"8902 DITMAS AVENUE, BROOKLYN, NY 11236",-73.915031,40.647461,8902 Ditmas Ave,11236,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6331,A A Alliance Moving Corp,"102 ALBEMARLE ROAD, BROOKLYN, NY 11218",-73.979477,40.644913,102 Albemarle Rd,11218,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6332,Respect Moving Inc,"8800 20TH AVENUE, BROOKLYN, NY 11214",-74.002772,40.600642,8800 20th Ave,11214,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6333,New York Van Lines Inc,"3500 SNYDER AVENUE, BROOKLYN, NY 11203",-73.944135,40.648858000000004,3500 Snyder Ave,11203,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6334,The Velvet Touch Moving,"321 MANIDA STREET, BRONX, NY 10474",-73.886751,40.807116,321 Manida St,10474,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6335,A Precision Movers,"1118 LONGWOOD AVENUE, BRONX, NY 10474",-73.893615,40.814440999999995,1118 Longwood Ave,10474,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6336,I & M Moving Svce,"215 WEST 90TH STREET, NEW YORK, NY 10024",-73.973937,40.790822,215 W 90th St,10024,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6337,S & M Moving & Storage,"1330 CROES AVENUE, BRONX, NY 10472",-73.871269,40.833407,1330 Croes Ave,10472,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6338,Scanios Moving & Expressing,"1439 1ST AVENUE, NEW YORK, NY 10021",-73.955249,40.769798,1439 1st Ave,10021,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6339,Appel Moving Co Inc,"238 MEAGHER AVENUE, BRONX, NY 10465",-73.810769,40.818636,238 Meagher Ave,10465,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6340,Ares Moving Co,"2759 BRIGGS AVENUE, BRONX, NY 10458",-73.890853,40.867643,2759 Briggs Ave,10458,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6341,Cafemba Shipping,"1160 WASHINGTON AVENUE, BRONX, NY 10456",-73.90763000000001,40.82969,1160 Washington Ave,10456,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6342,Amth Medical,"370 EAST 150TH STREET, BRONX, NY 10455",-73.91849599999999,40.816813,370 E 150th St,10455,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6343,Manor Moving & Storage,"728 EAST 136TH STREET, BRONX, NY 10454",-73.912926,40.802837,728 E 136th St,10454,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6344,Marnns Moving Systems LTD,"408 EAST 134TH STREET, BRONX, NY 10454",-73.924283,40.806115999999996,408 E 134th St,10454,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6345,Empire Movers,"808 EAST 139TH STREET, BRONX, NY 10454",-73.90934,40.804159999999996,808 E 139th St,10454,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6346,Meyers Moving & Storage Inc,"382 CONCORD AVENUE, BRONX, NY 10454",-73.909729,40.808052,382 Concord Ave,10454,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6347,Marrins Moving Systems LTD,"175 ROSE FEISS BOULEVARD, BRONX, NY 10454",-73.910269,40.801458000000004,175 Rose Feiss Blvd,10454,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6348,Imperial Moving,"860 EAST 136TH STREET, BRONX, NY 10454",-73.91029,40.80187,860 E 136th St,10454,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6349,Atlantic Moving Inc,"3865 12TH STREET, LONG ISLAND CITY, NY 11101",-73.942208,40.756326,3865 12th St,11101,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6350,Ips Nyc Movers Ips,"301 27TH AVENUE, ASTORIA, NY 11102",-73.934235,40.775087,301 27th Ave,11102,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6351,Auer's Moving & Rigging,"1721 PARK AVENUE, NEW YORK, NY 10035",-73.94091,40.801849,1721 Park Ave,10035,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6352,Moloney Moving Systems,"229 EAST 120TH STREET, NEW YORK, NY 10035",-73.93678100000001,40.800185,229 E 120th St,10035,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6353,Westside Movers,"644 AMSTERDAM AVENUE, NEW YORK, NY 10025",-73.972837,40.791224,644 Amsterdam Ave,10025,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6354,Big John's Moving Inc,"1602 1ST AVENUE, NEW YORK, NY 10028",-73.950437,40.774908,1602 1st Ave,10028,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6355,Tie Moving & Storage Co,"10 LEWIS AVENUE, BROOKLYN, NY 11206",-73.938141,40.697632,10 Lewis Ave,11206,MOVING SVC,MISC SERVICES,PERSONAL SERVICES
6356,Fire Police Emergency Squad,"21 STATE STREET, OSSINING, NY 10562",-73.865128,41.158747,21 State St,10562,FIRE PROTECTION SVC,MISC SERVICES,PERSONAL SERVICES
6357,Point Breeze Volunteer Fire Dept Inc,"29 POINT BREEZE AVENUE, BREEZY POINT, NY 11697",-73.920397,40.559519,29 Point Breeze Ave,11697,FIRE PROTECTION SVC,MISC SERVICES,PERSONAL SERVICES
6358,Rockaway Point Volunteer Fire Dept,"20426 ROCKAWAY POINT BOULEVARD, BREEZY POINT, NY 11697",-73.913485,40.560932,20426 Rockaway Point Blvd,11697,FIRE PROTECTION SVC,MISC SERVICES,PERSONAL SERVICES
6359,Voulnteer Fire Dept,"42 STATE ROAD, BREEZY POINT, NY 11697",-73.888728,40.566078000000005,42 State Rd,11697,FIRE PROTECTION SVC,MISC SERVICES,PERSONAL SERVICES
6360,Quality Fire Protection Inc,"225 WEST 34TH STREET STE 1919, NEW YORK, NY 10122",-73.99170699999999,40.751865,225 W 34th St Ste 1919,10122,FIRE PROTECTION SVC,MISC SERVICES,PERSONAL SERVICES
6361,Quality Fire Protection Inc,"14 PENN PLAZA, NEW YORK, NY 10122",-73.99170699999999,40.751865,14 Penn Plz,10122,FIRE PROTECTION SVC,MISC SERVICES,PERSONAL SERVICES
6362,Fulep Fire Protection Company LLC,"3300 NORTHERN BOULEVARD, LONG ISLAND CITY, NY 11101",-73.930908,40.751708,3300 Northern Blvd,11101,FIRE PROTECTION SVC,MISC SERVICES,PERSONAL SERVICES
6363,Western Union,"246 SOUTH HIGHLAND AVENUE, OSSINING, NY 10562",-73.863446,41.142559999999996,246 S Highland Ave,10562,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6364,Western Union,"3445 BOSTON ROAD, BRONX, NY 10469",-73.84886999999999,40.87638,3445 Boston Rd,10469,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6365,Western Union,"361 COURT STREET, BROOKLYN, NY 11231",-73.995891,40.681733,361 Court St,11231,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6366,Western Union,"3776 BROADWAY, NEW YORK, NY 10032",-73.944754,40.833874,3776 Broadway,10032,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6367,Envios De Valores La Nacional,"601 WEST 182ND STREET, NEW YORK, NY 10033",-73.93355,40.8501,601 W 182nd St,10033,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6368,Western Union,"10640 ROCKAWAY BEACH BOULEVARD, ROCKAWAY PARK, NY 11694",-73.829086,40.582432,10640 Rockaway Beach Blvd,11694,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6369,Western Union,"11215 BEACH CHANNEL DRIVE, ROCKAWAY PARK, NY 11694",-73.835195,40.582029999999996,11215 Beach Channel Dr,11694,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6370,Western Union,"3211 BEACH CHANNEL DRIVE, FAR ROCKAWAY, NY 11691",-73.766361,40.597988,3211 Beach Channel Dr,11691,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6371,Western Union,"325 NORTH END AVENUE LBBY, NEW YORK, NY 10282",-74.015008,40.716953000000004,325 N End Ave Lbby 1,10282,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6372,Western Union,"122 EAST 42ND STREET, NEW YORK, NY 10168",-73.976596,40.751160999999996,122 E 42nd St,10168,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6373,Western Union,"450 FASHION AVENUE, NEW YORK, NY 10123",-73.990708,40.751456,450 Fashion Ave,10123,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
6374,Western Union,"2 PENN PLAZA, NEW YORK, NY 10121",-74.001204,40.736639000000004,2 Penn Plz,10121,MONEY ORDER TRANSFER SVC,MISC SERVICES,PERSONAL SERVICES
